"job_id","company_id","job_title_short","job_title","job_location","job_via","job_schedule_type","job_work_from_home","search_location","job_posted_date","job_no_degree_mention","job_health_insurance","job_country","salary_rate","salary_year_avg","salary_hour_avg"
744450,605,"Software Engineer","DevOps Engineer","Canberra ACT, Australia","via Trabajo.org","Full-time","","Australia","2023-05-04 10:22:44",1,"","Australia","","",""
747874,378645,"Data Analyst","Data Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-09-29 10:22:50",1,"","Australia","","",""
750465,8066,"Software Engineer","Senior Sre Software Engineer Storage And Data","Australia","via BeBee Australia","Full-time","","Australia","2023-10-26 10:13:42","","","Australia","","",""
750600,42915,"Data Engineer","Data Engineer","Australia","via Jooble","Full-time","","Australia","2023-04-17 10:11:30","","","Australia","","",""
751132,52025,"Data Scientist","Data Scientist","Australia","via LinkedIn","Temp work","","Australia","2023-12-13 10:17:11","","","Australia","","",""
752628,1217,"Data Scientist","Intelligence Analyst 24/7 - TS/SCI with Poly","Alice Springs NT, Australia","via Central Illinois Proud Jobs","Full-time","","Australia","2023-04-23 10:09:19","","","Australia","","",""
753243,20302,"Data Engineer","Data Engineer / Data Analyst","Sydney NSW, Australia","via EFinancialCareers","Full-time","","Australia","2023-03-24 10:21:38",1,"","Australia","","",""
753508,91702,"Data Engineer","Data Engineering Specialist","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-12-19 10:38:54","","","Australia","","",""
755328,68579,"Data Engineer","Head of Data Operations & Engineering","Sydney NSW, Australia","via Startup Jobs","Full-time","","Australia","2023-02-28 10:23:09",1,"","Australia","","",""
756169,123779,"Data Engineer","Data Engineering","Central Coast NSW, Australia","via BeBee Australia","Contractor","","Australia","2023-10-26 10:13:36","","","Australia","","",""
757348,40467,"Data Engineer","Lead | Data Engineer","Sydney NSW, Australia","via Adzuna","Full-time","","Australia","2023-03-14 10:21:59",1,"","Australia","","",""
757616,392471,"Software Engineer","DEVOPS ENGINEER","Melbourne VIC, Australia","via Trabajo.org","Full-time","","Australia","2023-03-30 10:25:04","","","Australia","","",""
757998,687,"Machine Learning Engineer","Lead Machine Learning Engineer (Modeling)","Melbourne VIC, Australia","via The Muse","Full-time","","Australia","2023-03-31 10:12:56","","","Australia","","",""
763135,264501,"Software Engineer","Embedded Software Engineer","East Brisbane QLD, Australia","via Adzuna","Full-time","","Australia","2023-02-09 10:38:33",1,"","Australia","","",""
764876,20302,"Senior Data Engineer","Senior Data Engineer","Sydney NSW, Australia","via Finland","Full-time","","Australia","2023-05-08 10:32:16",1,"","Australia","","",""
766070,398141,"Senior Data Analyst","Senior Data And Insight Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-09-29 10:22:54",1,"","Australia","","",""
768298,2633,"Data Scientist","Junior Data Scientist","Sydney NSW, Australia","via Trabajo.org","Full-time","","Australia","2023-02-23 10:32:51","","","Australia","","",""
772867,468022,"Data Analyst","Data Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-09-29 10:22:50","","","Australia","","",""
773752,468040,"Data Analyst","Data Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-10-26 10:12:50","","","Australia","","",""
777294,375467,"Senior Data Scientist","Senior Data Analytics Developer","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-01-31 10:53:56",1,"","Australia","","",""
779908,1072,"Data Engineer","Data Engineer","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-04-29 10:11:50",1,"","Australia","","",""
780753,6733,"Data Engineer","Data Engineering Tech Lead","Melbourne VIC, Australia","via Adzuna","Full-time","","Australia","2023-04-13 10:15:50",1,"","Australia","","",""
782503,121932,"Senior Data Scientist","Senior Data Scientist (Performance and Assurance)","Brisbane QLD, Australia","via LinkedIn","Full-time","","Australia","2023-04-22 10:09:33","","","Australia","","",""
786626,18009,"Senior Data Engineer","Senior Data Engineer","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-08-12 10:09:32","","","Australia","","",""
790055,9017,"Data Engineer","Data Engineer","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-10-25 10:14:48",1,"","Australia","","",""
790259,468430,"Software Engineer","Software Engineer - Australian Ocean Data Network","Hobart TAS, Australia","via SimplyHired","Full-time and Temp work","","Australia","2023-09-12 10:25:38",1,"","Australia","","",""
801244,65488,"Data Scientist","Data Analytics Specialist","Brisbane QLD, Australia","via Trabajo.org","Full-time","","Australia","2023-03-27 10:25:07",1,"","Australia","","",""
803337,41118,"Data Engineer","Data Engineer","Australia","via LinkedIn","Full-time","","Australia","2023-09-07 10:28:00","","","Australia","","",""
815222,344424,"Senior Data Engineer","Senior Data Engineer","Dandenong South VIC, Australia","via LinkedIn","Full-time","","Australia","2023-07-21 10:47:24","","","Australia","","",""
816563,605,"Data Engineer","Specialist Lead - Emerging Technology Data Engineer","Melbourne VIC, Australia","via Adzuna","Full-time","","Australia","2023-04-13 10:15:50",1,"","Australia","","",""
819342,469129,"Business Analyst","Operations Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-09-29 10:22:57","","","Australia","","",""
819802,36974,"Senior Data Engineer","Senior Data Engineer","Sydney NSW, Australia","via Trabajo.org","Full-time","","Australia","2023-05-05 10:37:26",1,"","Australia","","",""
820606,1973,"Business Analyst","Analyst","Australia","via Jooble","Full-time","","Australia","2023-02-11 10:22:40","","","Australia","","",""
823007,52548,"Data Engineer","Data Engineer","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-04-06 10:12:09",1,"","Australia","","",""
823630,116649,"Senior Data Scientist","Senior Cloud Data Specialist","Melbourne VIC, Australia","via Adzuna","Full-time","","Australia","2023-08-22 10:27:22",1,"","Australia","","",""
831921,2091,"Data Engineer","Data Engineer","Melbourne VIC, Australia","via LinkedIn","Full-time","","Australia","2023-05-17 10:45:13","","","Australia","","",""
835974,469499,"Senior Data Engineer","Senior Data Engineer","Toowong QLD, Australia","via LinkedIn","Full-time","","Australia","2023-12-07 10:34:59",1,"","Australia","","",""
835997,118107,"Data Engineer","Data Engineer/Pyspark Developer","Melbourne VIC, Australia","via LinkedIn","Full-time","","Australia","2023-06-13 10:19:48","","","Australia","","",""
843810,5139,"Business Analyst","Lead Business Intelligence Analyst","Australia","via LinkedIn","Full-time","","Australia","2023-05-26 10:23:29","","","Australia","","",""
844131,2909,"Data Analyst","Analytics Lead Delivery Engineers","Melbourne VIC, Australia","via LinkedIn","Full-time","","Australia","2023-07-01 10:15:34",1,"","Australia","","",""
845554,3562,"Business Analyst","Sr. Business Intelligence Engineer, Devices Demand Planning","Australia","via Trabajo.org","Full-time","","Australia","2023-10-19 10:34:39",1,"","Australia","","",""
845913,24020,"Software Engineer","Principal Software Engineer","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-04-25 10:11:43",1,"","Australia","","",""
846008,332835,"Senior Data Engineer","Senior Data Engineer","Melbourne VIC, Australia","via Trabajo.org","Full-time","","Australia","2023-02-23 10:32:49","","","Australia","","",""
847319,98771,"Data Analyst","Data & Analytics Manager","Australia","via BeBee Australia","Full-time","","Australia","2023-10-26 10:13:03",1,"","Australia","","",""
850306,59330,"Senior Data Engineer","Senior Data Engineer - Melbourne","Melbourne VIC, Australia","via LinkedIn","Full-time","","Australia","2023-02-27 10:14:02","","","Australia","","",""
851190,20302,"Data Engineer","Data Engineering Managers - Expressions of Interest","Melbourne VIC, Australia","via EFinancialCareers","Full-time","","Australia","2023-05-04 10:22:41","","","Australia","","",""
864551,15970,"Data Analyst","Data Analysts & Data Engineers - Multiple roles","Melbourne VIC, Australia","via LinkedIn","Contractor","","Australia","2023-08-14 10:09:46","","","Australia","","",""
866372,1935,"Cloud Engineer","Large Platform Security Engineer","Brisbane QLD, Australia","via Trabajo.org","Full-time","","Australia","2023-03-20 10:20:49",1,"","Australia","","",""
866597,470169,"Software Engineer","Performance Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-09-29 10:22:59","","","Australia","","",""
873325,36974,"Software Engineer","Kafka Developer","Sydney NSW, Australia","via Trabajo.org","Full-time","","Australia","2023-05-05 10:37:36",1,"","Australia","","",""
879859,6117,"Data Analyst","Data Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-10-26 10:13:15",1,"","Australia","","",""
889061,647,"Business Analyst","Technical Business Improvement Analyst","Australia","via Adzuna","Full-time","","Australia","2023-02-09 10:38:24","","","Australia","","",""
889552,445793,"Data Engineer","Azure Data Engineer","Brisbane QLD, Australia","via BeBee Australia","Full-time","","Australia","2023-09-29 10:23:21",1,"","Australia","","",""
889832,37139,"Data Engineer","Data Engineer","North Sydney NSW, Australia","via Trabajo.org","Full-time","","Australia","2023-08-07 10:48:39","","","Australia","","",""
890141,4482,"Data Engineer","Data Engineer","North Sydney NSW, Australia","via Trabajo.org","Full-time","","Australia","2023-07-09 10:30:07",1,"","Australia","","",""
890959,470749,"Data Engineer","Data Engineer","North Sydney NSW, Australia","via Trabajo.org","Full-time","","Australia","2023-05-08 10:32:20",1,"","Australia","","",""
893457,470798,"Data Analyst","Data Analyst","Greenway ACT, Australia","via LinkedIn","Full-time","","Australia","2023-08-24 10:45:43","","","Australia","","",""
897190,6911,"Software Engineer","Engineering Manager - Product Analytics Platform","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-06-23 11:03:30","","","Australia","","",""
898548,4112,"Software Engineer","Senior Software Engineer","Melbourne VIC, Australia","via Trabajo.org","Full-time","","Australia","2023-05-05 10:37:36","","","Australia","","",""
901230,470982,"Senior Data Engineer","Senior Data Engineering Consultant (Databricks or Snowflake) - D2i...","Melbourne VIC, Australia","via LinkedIn","Full-time","","Australia","2023-01-13 10:29:01","","","Australia","","",""
904852,55647,"Machine Learning Engineer","Machine Learning Engineer","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-12-28 10:35:14","","","Australia","","",""
916455,135616,"Data Engineer","Lead Data Engineer","Sydney NSW, Australia","via BeBee Australia","Full-time","","Australia","2023-10-26 10:13:36","","","Australia","","",""
921978,236923,"Senior Data Analyst","Senior Analytical Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-10-26 10:13:03","","","Australia","","",""
927089,188097,"Senior Data Engineer","Senior Data Engineer","Sydney NSW, Australia","via Trabajo.org","Full-time","","Australia","2023-05-05 10:37:28",1,"","Australia","","",""
932622,464234,"Data Engineer","Lead Data Engineer","Sydney NSW, Australia","via Trabajo.org - Job Search - Jobs","Full-time","","Australia","2023-03-15 10:13:54",1,"","Australia","","",""
935384,3751,"Data Scientist","Demand Forecast Analyst","Australia","via LinkedIn","Full-time","","Australia","2023-11-30 10:16:01",1,"","Australia","","",""
942085,29,"Senior Data Engineer","Senior Data Engineer","Adelaide SA, Australia","via Jacobs Jobs","Full-time","","Australia","2023-09-01 10:49:35",1,"","Australia","","",""
942998,471917,"Software Engineer","It Lead Engineer","Sydney NSW, Australia","via BeBee Australia","Full-time","","Australia","2023-10-26 10:13:55",1,"","Australia","","",""
948156,212290,"Software Engineer","Senior Software Engineer","Sydney NSW, Australia","via Jobs Trabajo.org","Full-time","","Australia","2023-04-13 10:15:58",1,"","Australia","","",""
949749,3010,"Senior Data Analyst","Senior Data Analyst in Sydney CBD   Available Immediately","Australia","via Trabajo.org","Full-time","","Australia","2023-09-01 10:47:25",1,"","Australia","","",""
949922,472077,"Software Engineer","Integration Engineer","Sydney NSW, Australia","via Jobs Trabajo.org","Full-time","","Australia","2023-12-07 10:35:01",1,"","Australia","","",""
951731,143854,"Data Analyst","Data And Analytics Manager","Australia","via BeBee Australia","Full-time","","Australia","2023-10-26 10:13:14",1,"","Australia","","",""
956643,82,"Data Engineer","Data Center Systems Engineer with TS/SCI and Poly","Alice Springs NT, Australia","via Jobs In Australia","Full-time","","Australia","2023-08-30 10:37:30","","","Australia","","",""
956704,65488,"Senior Data Engineer","Senior Data Engineer","Australia","via BeBee Australia","Full-time","","Australia","2023-11-11 10:14:05",1,"","Australia","","",""
962459,3562,"Business Analyst","BI Engineer","Australia","via Trabajo.org","Full-time","","Australia","2023-10-19 10:34:28",1,"","Australia","","",""
968865,387974,"Data Analyst","Data Analyst","Australia","via BeBee Australia","Full-time and Part-time","","Australia","2023-10-26 10:12:50","","","Australia","","",""
972010,20302,"Data Engineer","Lead Data Engineer","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-06-14 10:23:28","","","Australia","","",""
976027,6204,"Data Engineer","Principle Data Engineer","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-10-23 10:10:09","","","Australia","","",""
983009,45033,"Data Engineer","Specialist Data Engineer","Perth WA, Australia","via Jobs Trabajo.org","Full-time","","Australia","2023-04-14 10:32:08","","","Australia","","",""
986261,20302,"Data Scientist","Data Scientist","Sydney NSW, Australia","via Denmark","Full-time","","Australia","2023-03-30 10:24:57","","","Australia","","",""
986777,74988,"Data Engineer","Data Engineer, Workforce Analytics","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-07-12 10:16:37","","","Australia","","",""
987165,32278,"Data Engineer","Data Engineer","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-05-02 10:21:56",1,"","Australia","","",""
